session_id,startTime,endTime,gender,ProductList1,ProductList2,ProductList3,ProductList4,ProductList5,ProductList6,ProductList7,ProductList8,ProductList9,ProductList10,ProductList11,ProductList12,ProductList13,ProductList14,,,,,,,,,,,,,,,,,,,,,,
u16547,19/11/14 22:00,19/11/14 22:00,male,A00004/B00014/C00229/D08228/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13076,18/11/14 8:15,18/11/14 8:15,female,A00003/B00004/C00089/D02444/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16427,19/11/14 16:30,19/11/14 16:30,female,A00002/B00001/C00010/D07862/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24336,17/12/14 21:41,17/12/14 21:41,male,A00001/B00004/C00066/D31053/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18433,27/11/14 7:30,27/11/14 7:38,female,A00002/B00003/C00014/D05621/,A00002/B00003/C00006/D13128/,A00002/B00003/C00014/D13133/,A00002/B00003/C00014/D13136/,A00002/B00005/C00056/D13114/,A00002/B00005/C00056/D13120/,A00002/B00005/C00056/D11494/,A00002/B00005/C00056/D13599/,A00002/B00005/C00056/D00842/,A00002/B00005/C00067/D13600/,A00002/B00005/C00067/D05251/,A00002/B00005/C00056/D13601/,A00002/B00005/C00057/D01085/,,,,,,,,,,,,,,,,,,,,,,,
u24785,20/12/14 13:39,20/12/14 13:39,female,A00002/B00002/C00007/D34007/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15733,2/12/2014 7:23,2/12/2014 7:23,female,A00002/B00002/C00007/D00232/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21659,13/12/14 11:43,13/12/14 11:43,female,A00002/B00003/C00014/D23034/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16738,22/11/14 14:54,22/11/14 14:54,female,A00003/B00012/C00051/D08567/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10380,14/11/14 7:13,14/11/14 7:18,female,A00001/B00015/C00042/D00134/,A00001/B00015/C00043/D00135/,A00001/B00001/C00019/D00138/,A00004/B00014/C00040/D00139/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22552,17/12/14 14:40,17/12/14 14:40,female,A00002/B00002/C00081/D02445/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16297,9/12/2014 13:39,9/12/2014 13:39,female,A00002/B00002/C00011/D17645/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11837,12/12/2014 9:34,12/12/2014 9:36,female,A00002/B00001/C00059/D00985/,A00002/B00002/C00007/D24471/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21224,5/12/2014 22:10,5/12/2014 22:14,female,A00002/B00017/C00155/D18985/,A00002/B00017/C00045/D18993/,A00002/B00017/C00155/D18355/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20584,13/12/14 17:53,13/12/14 17:53,female,A00002/B00001/C00010/D18464/,A00002/B00001/C00010/D23853/,A00002/B00001/C00010/D26220/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18899,26/11/14 17:30,26/11/14 17:31,female,A00006/B00023/C00255/D13146/,A00006/B00023/C00255/D13147/,A00006/B00023/C00255/D13148/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17210,19/12/14 16:15,19/12/14 16:15,male,A00001/B00004/C00093/D33189/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24097,22/12/14 16:11,22/12/14 16:12,male,A00002/B00001/C00010/D15401/,A00002/B00001/C00010/D35666/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22022,15/12/14 22:07,15/12/14 22:07,male,A00002/B00003/C00006/D08814/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23839,15/12/14 11:50,15/12/14 11:50,female,A00002/B00007/C00023/D27876/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20152,1/12/2014 14:27,1/12/2014 14:52,female,A00002/B00001/C00053/D01058/,A00002/B00002/C00007/D02206/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10341,18/11/14 15:23,18/11/14 15:23,male,A00006/B00057/C00071/D07120/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14908,27/11/14 22:54,27/11/14 22:54,female,A00002/B00003/C00005/D01338/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18585,22/12/14 10:19,22/12/14 10:21,female,A00003/B00012/C00051/D31705/,A00003/B00012/C00051/D29852/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13717,25/11/14 16:30,25/11/14 16:30,female,A00002/B00003/C00014/D11803/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12297,19/12/14 10:03,19/12/14 10:03,female,A00002/B00001/C00010/D01034/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22374,8/12/2014 10:55,8/12/2014 10:55,female,A00003/B00008/C00026/D22092/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18289,22/12/14 14:13,22/12/14 14:13,female,A00002/B00002/C00007/D02684/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15962,18/11/14 14:03,18/11/14 14:04,male,A00001/B00015/C00042/D00160/,A00001/B00015/C00017/D06945/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22569,9/12/2014 9:26,9/12/2014 9:27,female,A00002/B00003/C00005/D10844/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16047,22/11/14 9:40,22/11/14 9:50,female,A00003/B00020/C00052/D09320/,A00003/B00020/C00052/D09322/,A00003/B00020/C00052/D09323/,A00003/B00020/C00052/D09326/,A00003/B00008/C00305/D09334/,A00003/B00008/C00305/D09338/,A00003/B00008/C00305/D09340/,A00003/B00008/C00305/D09343/,A00003/B00022/C00036/D09346/,A00003/B00026/C00306/D09350/,,,,,,,,,,,,,,,,,,,,,,,,,,
u22987,9/12/2014 17:29,9/12/2014 17:32,male,A00001/B00009/C00032/D24026/,A00001/B00009/C00032/D24028/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21343,6/12/2014 1:46,6/12/2014 1:48,female,A00002/B00003/C00079/D19330/,A00002/B00003/C00079/D03224/,A00002/B00003/C00079/D19331/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17214,22/11/14 11:41,22/11/14 12:01,female,A00002/B00002/C00007/D00232/,A00002/B00002/C00007/D09488/,A00002/B00002/C00012/D09510/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18163,6/12/2014 10:05,6/12/2014 10:05,female,A00002/B00002/C00007/D18872/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20093,17/12/14 18:18,17/12/14 18:18,female,A00002/B00004/C00018/D30874/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17606,19/12/14 21:43,19/12/14 21:43,female,A00003/B00012/C00048/D33538/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15148,27/11/14 9:38,27/11/14 15:39,female,A00002/B00016/C00127/D13778/,A00002/B00016/C00044/D14442/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13575,16/11/14 10:25,16/11/14 10:26,male,A00001/B00001/C00019/D03787/,A00001/B00001/C00019/D03788/,A00001/B00009/C00032/D03791/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16371,9/12/2014 15:01,9/12/2014 15:05,female,A00002/B00005/C00057/D23835/,A00002/B00005/C00125/D23837/,A00002/B00005/C00125/D23840/,A00002/B00005/C00056/D23843/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11544,18/12/14 11:50,18/12/14 11:50,female,A00003/B00012/C00051/D31529/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18344,7/12/2014 14:13,7/12/2014 14:13,female,A00003/B00022/C00048/D20845/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22196,19/12/14 13:11,19/12/14 13:13,female,A00002/B00004/C00337/D32962/,A00002/B00004/C00066/D26219/,A00002/B00004/C00066/D10418/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18394,25/11/14 15:37,25/11/14 15:39,female,A00001/B00009/C00038/D06344/,A00001/B00009/C00028/D11711/,A00001/B00009/C00028/D11712/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11570,14/11/14 10:41,14/11/14 10:47,female,A00002/B00001/C00100/D00552/,A00002/B00001/C00053/D00560/,A00002/B00001/C00053/D00564/,A00002/B00001/C00059/D00571/,A00002/B00001/C00049/D00573/,A00002/B00001/C00059/D00581/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10410,15/11/14 19:53,15/11/14 19:55,female,A00002/B00004/C00012/D03207/,A00002/B00004/C00012/D03210/,A00002/B00004/C00012/D03211/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14472,16/11/14 1:37,16/11/14 1:43,female,A00002/B00001/C00010/D01034/,A00002/B00001/C00053/D00172/,A00002/B00001/C00010/D03569/,A00002/B00001/C00010/D02309/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24281,17/12/14 16:41,17/12/14 16:41,female,A00002/B00002/C00011/D23815/,A00002/B00002/C00011/D30795/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11289,14/11/14 15:30,14/11/14 15:30,female,A00003/B00004/C00089/D01208/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12964,16/12/14 19:31,16/12/14 19:31,male,A00001/B00009/C00032/D29525/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22197,19/12/14 13:23,19/12/14 13:23,female,A00002/B00007/C00021/D32976/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10620,20/12/14 20:18,20/12/14 20:18,female,A00002/B00007/C00016/D34314/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20636,15/12/14 15:13,15/12/14 15:14,male,A00001/B00001/C00019/D28229/,A00001/B00001/C00001/D28231/,A00001/B00001/C00019/D28235/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19985,5/12/2014 20:09,5/12/2014 20:10,male,A00001/B00009/C00028/D18555/,A00001/B00009/C00028/D18557/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10426,18/11/14 13:47,18/11/14 13:50,female,A00002/B00003/C00005/D06918/,A00002/B00003/C00006/D06914/,A00002/B00003/C00014/D06922/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15402,17/11/14 16:18,17/11/14 16:28,female,A00002/B00002/C00081/D05796/,A00002/B00002/C00002/D05798/,A00002/B00002/C00002/D00205/,A00002/B00002/C00007/D05802/,A00002/B00002/C00081/D05805/,A00002/B00002/C00007/D00973/,A00002/B00002/C00081/D05807/,A00002/B00002/C00002/D05809/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17235,22/11/14 15:20,22/11/14 15:20,female,A00002/B00002/C00009/D09591/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19486,28/11/14 10:14,28/11/14 10:14,female,A00002/B00001/C00123/D15009/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14462,17/11/14 10:33,17/11/14 10:35,female,A00002/B00002/C00007/D05247/,A00002/B00002/C00003/D05252/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22048,7/12/2014 22:44,7/12/2014 22:48,female,A00002/B00002/C00007/D21660/,A00002/B00002/C00002/D21665/,A00002/B00002/C00002/D21666/,A00002/B00002/C00009/D21667/,A00002/B00002/C00007/D21668/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12126,17/11/14 20:33,17/11/14 20:41,female,A00002/B00004/C00061/D06087/,A00002/B00004/C00061/D06090/,A00002/B00004/C00061/D06095/,A00002/B00004/C00066/D06097/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21961,13/12/14 16:28,13/12/14 16:30,female,A00006/B00059/C00388/D26203/,A00006/B00059/C00407/D26204/,A00006/B00059/C00407/D26208/,A00006/B00059/C00231/D26211/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24104,18/12/14 8:36,18/12/14 8:37,female,A00002/B00003/C00006/D04195/,A00002/B00003/C00005/D01338/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22459,19/12/14 11:28,19/12/14 11:28,female,A00006/B00066/C00342/D32779/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23742,16/12/14 7:14,16/12/14 7:14,male,A00001/B00004/C00066/D27633/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13693,18/12/14 11:06,18/12/14 11:08,female,A00002/B00007/C00024/D31501/,A00002/B00007/C00024/D31505/,A00002/B00007/C00024/D23647/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21109,5/12/2014 21:58,5/12/2014 22:07,female,A00002/B00002/C00003/D18524/,A00002/B00002/C00003/D16187/,A00002/B00002/C00003/D08687/,A00002/B00002/C00003/D18936/,A00002/B00002/C00003/D08865/,A00002/B00002/C00003/D12540/,A00002/B00002/C00003/D18951/,A00002/B00002/C00003/D18963/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17827,23/11/14 22:34,23/11/14 22:40,male,A00001/B00004/C00102/D10981/,A00001/B00001/C00001/D08557/,A00001/B00009/C00032/D10995/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11615,15/12/14 21:59,15/12/14 21:59,male,A00001/B00004/C00066/D04661/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16558,21/12/14 18:03,21/12/14 18:03,female,A00002/B00001/C00053/D34849/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23215,17/12/14 17:09,17/12/14 17:09,female,A00002/B00002/C00007/D27985/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19748,29/11/14 14:24,29/11/14 14:28,male,A00001/B00009/C00028/D15606/,A00001/B00009/C00032/D15610/,A00001/B00009/C00028/D15612/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23975,15/12/14 22:33,15/12/14 22:36,female,A00002/B00002/C00007/D27845/,A00002/B00003/C00005/D28759/,A00002/B00003/C00005/D02075/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22603,20/12/14 10:20,20/12/14 10:20,female,A00002/B00001/C00123/D33232/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18337,25/11/14 14:10,25/11/14 14:10,female,A00002/B00016/C00044/D11532/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12493,16/12/14 22:20,16/12/14 22:21,female,A00002/B00002/C00007/D30042/,A00002/B00002/C00007/D18865/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14183,21/11/14 18:25,21/11/14 18:27,male,A00003/B00022/C00036/D08834/,A00003/B00022/C00036/D08821/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17143,22/11/14 10:21,22/11/14 10:21,female,A00003/B00012/C00051/D09387/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19228,27/11/14 13:15,27/11/14 13:15,female,A00003/B00012/C00074/D02391/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10713,17/11/14 8:55,17/11/14 8:55,female,A00002/B00002/C00007/D05046/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18971,13/12/14 22:04,13/12/14 22:04,female,A00002/B00002/C00022/D26686/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14022,19/11/14 17:05,19/11/14 17:05,female,A00002/B00002/C00002/D07894/,A00002/B00002/C00004/D01138/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19686,29/11/14 11:34,29/11/14 11:34,female,A00002/B00002/C00007/D15479/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12521,27/11/14 15:18,27/11/14 15:18,female,A00002/B00006/C00015/D14077/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22208,15/12/14 20:06,15/12/14 20:12,female,A00002/B00016/C00044/D04044/,A00002/B00016/C00044/D28591/,A00002/B00016/C00044/D28593/,A00002/B00016/C00044/D18817/,A00002/B00016/C00044/D28597/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24118,16/12/14 15:02,16/12/14 15:03,male,A00001/B00015/C00043/D16715/,A00001/B00015/C00043/D29447/,A00001/B00015/C00043/D29449/,A00005/B00051/C00395/D23040/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10748,18/11/14 23:44,19/11/14 0:49,female,A00002/B00007/C00115/D07571/,A00002/B00007/C00115/D07574/,A00002/B00002/C00002/D07593/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11898,15/11/14 10:41,15/11/14 10:41,female,A00002/B00002/C00003/D01182/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20206,8/12/2014 7:51,8/12/2014 7:51,female,A00002/B00007/C00016/D18703/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19098,8/12/2014 10:37,8/12/2014 10:39,female,A00002/B00003/C00014/D07062/,A00002/B00002/C00004/D22039/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13319,14/11/14 23:18,14/11/14 23:21,male,A00002/B00002/C00002/D02014/,A00002/B00002/C00002/D02019/,A00002/B00002/C00002/D02020/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16154,13/12/14 20:26,13/12/14 20:28,male,A00001/B00009/C00031/D26472/,A00001/B00009/C00031/D26474/,A00001/B00009/C00031/D26479/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17985,25/11/14 9:05,9/12/2014 13:46,female,A00002/B00001/C00150/D05197/,A00003/B00020/C00052/D23668/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24121,16/12/14 15:07,16/12/14 15:08,female,A00002/B00001/C00049/D29462/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14981,16/11/14 22:00,16/11/14 22:00,female,A00002/B00007/C00016/D00969/,A00002/B00007/C00016/D04119/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11287,18/11/14 9:23,18/11/14 9:24,male,A00008/B00043/C00143/D06536/,A00008/B00043/C00143/D06537/,A00008/B00043/C00143/D06538/,A00008/B00029/C00144/D06539/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17453,9/12/2014 22:50,9/12/2014 22:50,female,A00002/B00001/C00100/D24335/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13543,15/11/14 8:41,15/11/14 8:43,male,A00001/B00001/C00182/D02208/,A00001/B00001/C00182/D02211/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15159,28/11/14 8:03,28/11/14 8:05,female,A00002/B00007/C00016/D14876/,A00002/B00007/C00016/D14401/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12072,26/11/14 9:53,26/11/14 9:53,female,A00002/B00001/C00059/D00578/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19139,13/12/14 9:46,13/12/14 9:46,female,A00003/B00022/C00073/D25714/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14568,1/12/2014 13:43,1/12/2014 13:46,female,A00009/B00041/C00137/D16727/,A00009/B00041/C00137/D16731/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17488,23/11/14 7:29,23/11/14 7:29,male,A00001/B00015/C00021/D10312/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19357,27/11/14 19:28,27/11/14 19:30,female,A00002/B00002/C00009/D04749/,A00002/B00002/C00009/D14614/,A00002/B00002/C00009/D14616/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24288,17/12/14 16:09,17/12/14 16:11,female,A00002/B00017/C00139/D30749/,A00002/B00017/C00155/D16037/,A00002/B00017/C00139/D30752/,A00002/B00017/C00139/D01826/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11555,18/12/14 15:15,18/12/14 15:18,female,A00003/B00021/C00055/D30436/,A00003/B00021/C00055/D07787/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13530,21/12/14 10:38,21/12/14 10:38,female,A00002/B00001/C00150/D34156/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10034,9/12/2014 21:24,9/12/2014 21:24,female,A00002/B00001/C00010/D18416/,A00002/B00002/C00007/D19802/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15168,17/12/14 10:10,17/12/14 10:10,female,A00002/B00007/C00021/D30277/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15468,22/11/14 19:21,22/11/14 19:22,female,A00002/B00002/C00007/D10039/,A00002/B00002/C00007/D10040/,A00002/B00002/C00007/D10041/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15770,19/12/14 13:24,19/12/14 13:26,female,A00003/B00020/C00052/D28847/,A00003/B00020/C00052/D23658/,A00003/B00020/C00052/D00299/,A00003/B00020/C00052/D25990/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12408,18/12/14 21:03,18/12/14 21:03,female,A00004/B00014/C00040/D22151/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22802,9/12/2014 23:10,9/12/2014 23:10,male,A00001/B00001/C00301/D24324/,A00001/B00001/C00301/D24319/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13614,17/12/14 9:36,17/12/14 9:38,female,A00002/B00002/C00009/D30243/,A00002/B00002/C00009/D30230/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16419,19/11/14 16:13,19/11/14 16:15,male,A00001/B00001/C00001/D07840/,A00001/B00031/C00091/D07845/,A00001/B00031/C00091/D04486/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13622,15/11/14 9:32,15/11/14 9:32,female,A00002/B00003/C00005/D02358/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22177,7/12/2014 20:24,7/12/2014 20:24,female,A00002/B00007/C00024/D21412/,A00002/B00007/C00024/D21414/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13703,22/12/14 19:06,22/12/14 19:14,female,A00002/B00016/C00012/D35804/,A00002/B00005/C00057/D35805/,A00002/B00016/C00131/D35806/,A00002/B00016/C00131/D35807/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23103,14/12/14 23:10,14/12/14 23:12,female,A00002/B00001/C00059/D11099/,A00002/B00001/C00010/D12854/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16362,12/12/2014 15:58,12/12/2014 15:59,female,A00005/B00019/C00291/D25071/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17517,28/11/14 14:35,28/11/14 14:35,female,A00002/B00002/C00002/D15042/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23670,14/12/14 21:57,14/12/14 21:57,male,A00011/B00050/C00331/D27440/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22742,9/12/2014 19:08,9/12/2014 19:08,female,A00004/B00013/C00397/D24074/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24307,22/12/14 17:06,22/12/14 17:06,female,A00002/B00001/C00010/D35714/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13903,9/12/2014 14:11,9/12/2014 14:13,female,A00002/B00003/C00014/D16707/,A00002/B00003/C00014/D23705/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14492,18/11/14 4:44,18/11/14 4:44,female,A00003/B00021/C00055/D06377/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21150,6/12/2014 14:16,6/12/2014 14:17,female,A00002/B00003/C00005/D04467/,A00002/B00003/C00005/D18792/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21663,6/12/2014 11:07,6/12/2014 11:08,female,A00002/B00002/C00007/D00297/,A00002/B00002/C00007/D19636/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12359,19/12/14 12:25,19/12/14 12:25,female,A00002/B00017/C00045/D32802/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17439,27/11/14 15:27,27/11/14 15:29,female,A00003/B00012/C00048/D14407/,A00003/B00012/C00048/D03694/,A00003/B00012/C00048/D11454/,A00003/B00012/C00074/D14410/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22732,18/12/14 14:58,18/12/14 14:58,female,A00003/B00020/C00052/D31820/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15105,12/12/2014 19:17,12/12/2014 19:17,female,A00002/B00002/C00081/D15318/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11210,26/11/14 10:50,26/11/14 10:51,male,A00002/B00002/C00007/D08480/,A00002/B00002/C00004/D01076/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15915,7/12/2014 0:43,7/12/2014 0:45,female,A00002/B00001/C00059/D20635/,A00002/B00001/C00059/D20637/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24292,17/12/14 16:28,17/12/14 16:28,male,A00001/B00015/C00042/D09408/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24344,17/12/14 23:02,17/12/14 23:04,female,A00002/B00003/C00046/D31117/,A00002/B00003/C00046/D01382/,A00002/B00003/C00046/D10691/,A00002/B00003/C00046/D31118/,A00002/B00003/C00046/D31119/,A00002/B00003/C00046/D31120/,A00002/B00003/C00046/D28795/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20594,21/12/14 17:59,21/12/14 18:05,female,A00001/B00001/C00029/D34847/,A00001/B00001/C00182/D27700/,A00001/B00001/C00019/D05855/,A00002/B00001/C00059/D13674/,A00002/B00001/C00010/D19487/,A00002/B00001/C00010/D21649/,A00002/B00001/C00010/D22328/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22771,9/12/2014 10:46,9/12/2014 10:46,female,A00002/B00003/C00014/D22080/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15572,12/12/2014 21:04,12/12/2014 21:05,female,A00002/B00002/C00007/D25380/,A00002/B00002/C00007/D25381/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23852,15/12/14 12:52,15/12/14 12:54,female,A00002/B00007/C00276/D27953/,A00002/B00007/C00276/D27957/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15577,1/12/2014 22:18,1/12/2014 22:20,female,A00002/B00002/C00004/D04520/,A00002/B00002/C00004/D01076/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10755,17/11/14 8:32,17/11/14 8:34,female,A00002/B00017/C00228/D04989/,A00002/B00017/C00228/D04991/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
